age,p05,p10,p25,p50,p75,p90,p95
15.5,41.81796838698649,43.87200281256175,47.604579182040204,53.12664975701228,60.319779717890675,69.56528580730601,76.97620902649673
15.6,42.04466010750497,44.086494326069506,47.80342911108453,53.312109657599315,60.49598027960691,69.74265041367788,77.18754390514934
15.7,42.2641808941198,44.29260639236298,47.99526731671904,53.49057178541257,60.66472970994577,69.91169740198688,77.38936866541263
15.8,42.47660425799102,44.49054979455004,48.18029095091269,53.66229436302659,60.826422240011894,70.07300656123905,77.58228739514446
15.9,42.682003710278664,44.68053531573859,48.358697165634474,53.827535613016046,60.98145210090993,70.22715768044048,77.76690418220254
16.0,42.880452762142795,44.86277373903653,48.53068311285338,53.98655375795552,61.13021352374449,70.37473054859714,77.94382311444463
16.1,43.07202492474346,45.037475847551754,48.696445944538354,54.13960702041963,61.273100739620226,70.51630495471511,78.11364827972855
16.2,43.256793709240675,45.20485242439214,48.85618281265839,54.286953622983006,61.41050797964177,70.6524606878004,78.27698376591204
16.3,43.434832626794524,45.36511425266561,49.01009086918246,54.428851788220236,61.54282947491378,70.78377753685908,78.43443366085285
16.4,43.60621518856503,45.51847211548005,49.15836726607955,54.565559738705936,61.670459456540854,70.91083529089717,78.58660205240878
16.5,43.77101490571225,45.66513679594336,49.301209155318624,54.6973356970147,61.79379215562765,71.03421373892073,78.73409302843758
16.6,43.92930528939621,45.80531907716341,49.43881368886867,54.824437885721174,61.91322180327883,71.15449266993576,78.87751067679704
16.7,44.081159850776984,45.93922974224811,49.571378018698645,54.947124527399964,62.029142630598955,71.27225187294833,79.01745908534494
16.8,44.226652101014594,46.06707957430537,49.69909929677756,55.065653844625665,62.14194886869274,71.38807113696447,79.154542341939
16.9,44.36585555126909,46.18907935644306,49.82217467507438,55.180284059972884,62.25203474866479,71.50253025099022,79.28936453443704
17.0,44.498843712700534,46.3054398717691,49.94080130555805,55.29127339601626,62.35979450161973,71.61620900403162,79.42252975069681
17.1,44.62569009646895,46.41637190339137,50.05517634019759,55.39888007533038,62.465622358662216,71.72968718509472,79.5546400585469
17.2,44.746468213734396,46.52208623441777,50.16549693096194,55.50336232048985,62.56991255089687,71.84354458318553,79.68608731154328
17.3,44.86125157565691,46.62279364795619,50.27196022982011,55.6049783540693,62.67305930942835,71.95833418692078,79.81687231236724
17.4,44.97011369339654,46.71870492711453,50.37476338874106,55.70398639864335,62.77545686536126,72.07432473167933,79.94695324749776
17.5,45.073128078113335,46.81003085500069,50.47410355969376,55.80064467678659,62.87749615542451,72.19161374651206,80.07628830341382
17.6,45.17036824096734,46.896982214722556,50.570177894647195,55.89521141107362,62.97948847892383,72.3102964076235,80.20483566659432
17.7,45.261907693118594,46.979769789388016,50.66318350625186,55.987944824079094,63.081663288387375,72.43046789121826,80.33255352351826
17.8,45.34781994572716,47.05860436210499,50.753314110586906,56.07910313837758,63.184246299993085,72.55222337350088,80.45940006066459
