,age,p0.1,p03,p05,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99.9
122,17.199999999999957,151.8907247362169,161.14546225160706,163.55748470039765,166.23278104132348,167.58347445538416,170.63237735036427,175.61061077948813,180.55986406525815,183.29424562735002,184.7165674336465,187.235740722622,189.73067250209704,198.92246319467503
123,17.299999999999955,152.06259673691775,161.29910050416737,163.69542700998582,166.35781040027277,167.72156422385646,170.7418177032503,175.70794376141262,180.6524611822845,183.39540619642844,184.8148873266407,187.32711462482837,189.81936845218019,198.99060153709058
124,17.399999999999956,152.22502683652425,161.4426178669359,163.8205178233559,166.47080933557513,167.84913280382025,170.8441232474243,175.79833332516998,180.73583746522448,183.48623924471542,184.9059867308229,187.41236146850167,189.89716410093212,199.0477101000227
125,17.499999999999957,152.37849035406907,161.5765132547533,163.93357786041165,166.5726247834797,167.96673463724676,170.9397173756453,175.8825203748956,180.8106618444724,183.56750919277417,184.99029541232903,187.49183634450978,189.9648233262832,199.09459832562652
126,17.599999999999955,152.52346260858502,161.70128558246017,164.03542784105665,166.66410368023583,168.07492416610722,171.0289349006126,175.96090491255435,180.8776032504225,183.63998046116816,185.06824313729538,187.5658943437204,190.02311000616376,199.13207565605708
127,17.699999999999953,152.66041891910467,161.817433764897,164.12688848519463,166.74609296209277,168.1742558323728,171.11211063502535,176.03382745336864,180.93733061346907,183.70441747046087,185.14025967185802,187.63489055700128,190.0727880185042,199.1609515334695
128,17.799999999999955,152.7898346046608,161.92545671690442,164.20878051272925,166.81943956529977,168.2652840780149,171.18957939158284,176.10162851256078,180.9905128640064,183.76158464121568,185.20677478215296,187.6991800752202,190.1146212412349,199.1820354000189
129,17.899999999999956,152.91218498428603,162.025853353323,164.28192464356422,166.8849904261061,168.34856334500466,171.26167598298423,176.16464860535308,181.03781893242885,183.8122463939959,185.26821823431646,187.75911798924497,190.14937355228608,199.19613669786037
130,17.999999999999954,153.02794537701308,162.11912258899326,164.34714159760324,166.943592480761,168.4246480753133,171.32873522192887,176.22322824696792,181.0799177491305,183.8571671493651,185.32501979448455,187.81505938994323,190.17780882958832,199.20406486914894
131,18.09999999999995,153.13759110187465,162.20576333875584,164.40525209474995,166.99609266551374,168.49409271091218,171.391091921116,176.27770795262754,181.11747824450578,183.8971113278866,185.37760922879335,187.86735936818283,190.2006909510718,199.20662935603985
132,18.199999999999953,153.24159747790347,162.28627451745132,164.45707685490797,167.04333791661364,168.55745169377246,171.44908089324477,176.32842823755425,181.1511693489489,183.93284335012385,185.426416303379,187.9163730148315,190.218783794667,199.20463960068804
133,18.299999999999955,153.3404398241322,162.36115503992028,164.50343659798114,167.08617517030984,168.61527946586543,171.50303695101442,176.3757296169704,181.1816599928542,183.9651276366402,185.4718707843776,187.96245542075704,190.2328512383042,199.19890504524875
134,18.399999999999952,153.4345934595935,162.4309038210032,164.54515204387297,167.1254513628517,168.6681304691623,171.55329490712427,176.41995260609832,181.20961910661595,183.9947286079992,185.51440243792527,188.00596167682716,190.2436571599138,199.19023513187693
135,18.49999999999995,153.5245337033201,162.49601977554076,164.58304391248726,167.16201343048843,168.71655914563433,171.60018957427357,176.46143772016032,181.23571562062835,184.02241068476417,185.55444103015807,188.04724687390967,190.25196543742615,199.17943930272781
136,18.59999999999995,153.6107358743447,162.55700181837352,164.61793292372766,167.19670830946936,168.76111993725272,171.6440557651614,176.50052547437872,181.26061846528577,184.04893828749846,185.5924163272122,188.08666610287227,190.25853994877156,199.16732699995646
137,18.699999999999953,153.6936752917,162.61434886434202,164.65063979749783,167.23038293604367,168.80236728598882,171.68522829248715,176.53755638397587,181.28499657098246,184.07507583676556,185.6287580952237,188.1245744545827,190.26414457188048,199.15470766571798
138,18.79999999999995,153.77382727441866,162.66855982828682,164.68198525370144,167.26388424646063,168.84085563381376,171.72404196895,176.57287096417406,181.30951886811266,184.1015877531289,185.66389610032874,188.16132701990887,190.26954318468327,199.14239074216735
139,18.89999999999995,153.8516671415334,162.72013362504856,164.71279001224224,167.29805917696956,168.87713942269883,171.76083160724914,176.6068097301956,181.33485428707067,184.12923845715187,185.6982601086634,188.19727888971835,190.27549966511026,199.13118567145986
140,18.99999999999995,153.92767021207692,162.76956916946776,164.74387479302382,167.33375466381966,168.91177309461534,171.7959320200839,176.63971319726284,181.36167175825076,184.15879236939784,185.73227988636378,188.232785154879,190.2827778910918,199.12190189575045
