age,p05,p10,p25,p50,p75,p90,p95
11.9,138.21019689376843,141.1012993742168,145.51633490695758,150.53464388063227,155.48916922844148,159.89061998364107,162.62592673066234
12.0,138.9462115499718,141.84653049921087,146.2235652371708,151.23062280247632,156.18234283953703,160.57037364294385,163.29092552244452
12.1,139.68225774293663,142.57898818104235,146.92195522576392,151.90514729776643,156.85937734522378,161.2274820424161,163.93580458067038
12.2,140.41373569795897,143.29162429076808,147.60888638409222,152.55453728274526,157.5175220452748,161.85814078574262,164.55826654518884
12.3,141.136045640335,143.97876984103362,148.28174296783112,153.17838541600204,158.1540262394634,162.46026899840996,165.15601405584889
12.4,141.84458779536098,144.63962111910095,148.9379092326562,153.7771375931949,158.76613922756263,163.03429649263822,165.72674975249953
12.5,142.53476716744368,145.27444673418972,149.57476943424297,154.35123971222106,159.35111030934576,163.58085129794975,166.26817627498963
12.6,143.20288612170046,145.88351529551937,150.18970782826702,154.90113767097785,159.90620113485627,164.10056144386672,166.7779962631682
12.7,143.84719506456096,146.46709541230962,150.7801086704038,155.42727736736228,160.42995858464985,164.5940549599115,167.25451997257875
12.8,144.4661998011442,147.02545569377997,151.3433832397121,155.93010469927168,160.92332038795925,165.0619598756063,167.69887315469276
12.9,145.05840613656912,147.55886474914993,151.8781467920573,156.41006556460323,161.38748482551506,165.50490422047343,168.11299647061264
13.0,145.62231987595476,148.06759118763927,152.38467364782633,156.86760586125416,161.82365017804773,165.92351602403508,168.49883066429334
13.1,146.1564468244201,148.55190361846732,152.86335911155092,157.30317148712163,162.23301472628793,166.3184235665985,168.8583164796899
13.2,146.65929278708413,149.01207065085381,153.3145984877628,157.7172083401029,162.616776750966,166.69029217033255,169.19339466075726
13.3,147.12936356906582,149.44836089401832,153.7387870809937,158.11016231809515,162.97613453281264,167.0398630152004,169.50600595145048
13.4,147.56535906865665,149.8610429571803,154.1363201957753,158.48247931899564,163.3122863525583,167.36788656949562,169.79809109572435
13.5,147.96789253718293,150.25038544955945,154.50763710719878,158.83460524070148,163.62643049093347,167.67511330151189,170.0715908375341
13.6,148.3386661697147,150.61665698037524,154.85353619791266,159.16698598110992,163.91976522866878,167.96229367954265,170.32844592083458
13.7,148.67939476685802,150.96012615884732,155.17499120515595,159.48006743811823,164.19348884649474,168.23017817188165,170.57055170544595
13.8,148.99179312921885,151.28106159419522,155.4729770533729,159.77429550962356,164.4487812664702,168.47951724682247,170.79902526051416
13.9,149.27757605740314,151.57973189563847,155.7484686670074,160.05011609352312,164.6865706568327,168.7110613726587,171.01432934971336
14.0,149.5384583520169,151.85640567239676,156.0024409705037,160.30797508771408,164.90760248903032,168.9255610176839,171.21690638392212
14.1,149.77615481366612,152.11136485021794,156.23586888830596,160.54831853291114,165.11261813386278,169.12376665019167,171.40719877401898
14.2,149.99238024295687,152.34523593166873,156.44972734485816,160.7716455920656,165.30235896212974,169.30642873847566,171.58564893088231
14.3,150.18884944049503,152.55901271870613,156.64499126460458,160.97858782731322,165.47756634463101,169.4742977508295,171.7526992653908
14.4,150.36727720688674,152.75370688014036,156.82263557198928,161.16979708421232,165.63898165216636,169.62812415554671,171.9087921884228
14.5,150.52937834273786,152.9303300847819,156.98363519145633,161.34592520832106,165.7873462555355,169.7686584209209,172.05437011085687
14.6,150.67686764865442,153.08989400144088,157.1289650474499,161.50762404519784,165.92340152553822,169.8966510152457,172.1898754435716
14.7,150.81145992524245,153.23341029892768,157.25960006441406,161.65554544040089,166.0478888329742,170.01285240681477,172.31575059744537
