age,p05,p10,p25,p50,p75,p90,p95
18.2,164.45707685490802,167.04333791661364,171.4490808932448,176.32842823755425,181.15116934894894,185.42641630337903,187.91637301483158
18.3,164.50343659798114,167.08617517030984,171.50303695101448,176.3757296169704,181.18165999285424,185.47187078437764,187.9624554207571
18.4,164.545152043873,167.12545136285175,171.55329490712433,176.4199526060983,181.20961910661592,185.51440243792524,188.00596167682718
18.5,164.5830439124873,167.16201343048843,171.60018957427357,176.46143772016032,181.23571562062838,185.55444103015813,188.04724687390967
18.6,164.61793292372766,167.19670830946933,171.64405576516148,176.50052547437875,181.2606184652858,185.5924163272122,188.08666610287227
18.7,164.65063979749783,167.23038293604367,171.68522829248715,176.53755638397587,181.28499657098243,185.62875809522373,188.12457445458276
18.8,164.68198525370144,167.26388424646063,171.72404196895,176.57287096417406,181.30951886811263,185.66389610032877,188.16132701990887
18.9,164.71279001224224,167.29805917696956,171.7608316072492,176.60680973019564,181.33485428707067,185.6982601086634,188.19727888971838
19.0,164.74387479302385,167.33375466381972,171.7959320200839,176.63971319726284,181.3616717582508,185.73227988636378,188.23278515487902
19.1,164.77606031594993,167.37181764326027,171.82967802015347,176.67192188059806,181.3906402120473,185.76638519956606,188.26820090625858
19.2,164.8101673009242,167.41309505154058,171.86240442015708,176.70377629542367,181.4224285788544,185.80100581440624,188.30388123472483
19.3,164.84701646785038,167.4584338249099,171.89444603279395,176.73561695696188,181.4577057890665,185.83657149702054,188.34018123114555
19.4,164.8874285366321,167.5086808996174,171.9261376707634,176.76778438043505,181.49714077307777,185.87351201354497,188.37745598638844
19.5,164.932224227173,167.56468321191244,171.95781414676458,176.80061908106546,181.5414024612825,185.91225713011576,188.41606059132127
19.6,164.98222425937684,167.62728769804423,171.9898102734968,176.8344615740756,181.59115978407505,185.95323661286903,188.45635013681186
19.7,165.03824935314728,167.69734129426212,172.02246086365918,176.86965237468755,181.6470816718496,185.99688022794066,188.49867971372782
19.8,165.10112022838794,167.7756909368152,172.05610072995108,176.9065319981238,181.70983705500046,186.0436177414671,188.54340441293715
19.9,165.17165760500257,167.86318356195287,172.0910646850717,176.9454409596066,181.780094863922,186.0938789195842,188.59087932530738
20.0,165.25068220289484,167.96066610592436,172.1276875417202,176.98671977435825,181.85852402900832,186.1480935284282,188.64145954170644
